entry_date,exit_date,code,entry_price,exit_price,gross_return,net_return,exit_reason,regime,hold_days
2025-03-03,2025-03-06,000995,14.3,13.9,-0.027972027972027996,-0.030772027972027997,time_exit,bull,3
2025-03-05,2025-03-10,300292,5.44,5.32,-0.022058823529411783,-0.024858823529411784,time_exit,bull,3
2025-03-05,2025-03-10,603536,9.61,9.75,0.014568158168574461,0.01176815816857446,time_exit,bull,3
2025-03-05,2025-03-10,002918,8.786,9.3912,0.06888231277031641,0.06608231277031641,time_exit,bull,3
2025-03-05,2025-03-10,002193,6.21,6.21,0.0,-0.0028,time_exit,bull,3
2025-03-06,2025-03-11,300097,5.0,5.03,0.0060000000000000496,0.0032000000000000496,time_exit,bull,3
2025-03-06,2025-03-11,002104,6.68,7.018,0.05059880239520959,0.047798802395209596,time_exit,bull,3
2025-03-06,2025-03-11,002177,5.15,4.86,-0.05631067961165049,-0.059110679611650487,time_exit,bull,3
2025-03-06,2025-03-11,002366,5.05,4.9,-0.029702970297029598,-0.032502970297029594,time_exit,bull,3
2025-03-10,2025-03-13,300242,5.09,5.21,0.02357563850687625,0.02077563850687625,time_exit,bull,3
2025-03-10,2025-03-13,600186,6.82,6.82,0.0,-0.0028,time_exit,bull,3
2025-03-10,2025-03-13,300423,7.32,7.71,0.05327868852459012,0.05047868852459012,time_exit,bull,3
2025-03-10,2025-03-13,600789,9.396,9.218,-0.018944231587909834,-0.021744231587909835,time_exit,bull,3
2025-03-10,2025-03-13,300264,6.03,6.08,0.008291873963515725,0.005491873963515725,time_exit,bull,3
2025-03-13,2025-03-18,300067,6.1388,6.4382,0.04877174692122244,0.045971746921222446,time_exit,bull,3
2025-03-13,2025-03-18,600979,5.4429,5.6701,0.041742453471494946,0.03894245347149495,time_exit,bull,3
2025-03-13,2025-03-18,300640,5.7153,5.9248,0.03665599356114294,0.033855993561142946,time_exit,bull,3
2025-03-13,2025-03-18,601083,8.6471,9.0305,0.04433856437418325,0.041538564374183254,time_exit,bull,3
2025-03-14,2025-03-19,001236,9.5821,9.6121,0.003130837707809286,0.00033083770780928607,time_exit,bull,3
2025-03-18,2025-03-21,300062,5.85,5.82,-0.005128205128205019,-0.007928205128205018,time_exit,bull,3
2025-03-18,2025-03-21,600721,6.87,6.67,-0.029112081513828263,-0.03191208151382826,time_exit,bull,3
2025-03-18,2025-03-21,300490,9.3,8.7,-0.06451612903225822,-0.06731612903225821,time_exit,bull,3
2025-03-18,2025-03-21,603617,7.9742,7.9149,-0.007436482656567363,-0.010236482656567363,time_exit,bull,3
2025-03-19,2025-03-24,002584,7.92,7.45,-0.05934343434343431,-0.062143434343434306,time_exit,bull,3
2025-03-19,2025-03-24,300448,7.7642,7.0475,-0.09230828675201559,-0.09510828675201559,stop_loss,bull,3
2025-03-21,2025-03-26,300256,5.06,4.8,-0.051383399209486126,-0.05418339920948612,time_exit,bull,3
2025-03-21,2025-03-26,600973,5.25,5.43,0.03428571428571423,0.031485714285714235,time_exit,bull,3
2025-03-24,2025-03-27,300665,6.54,6.76,0.03363914373088681,0.030839143730886812,time_exit,bull,3
2025-03-24,2025-03-27,600120,6.4807,6.2843,-0.030305368247257193,-0.03310536824725719,time_exit,bull,3
2025-03-25,2025-03-28,601999,6.1889,6.2286,0.006414710206983446,0.0036147102069834457,time_exit,bull,3
2025-03-25,2025-03-28,002642,7.75,7.58,-0.021935483870967734,-0.024735483870967735,time_exit,bull,3
2025-03-25,2025-03-28,000586,9.88,9.51,-0.037449392712550704,-0.0402493927125507,time_exit,bull,3
2025-03-27,2025-04-01,300303,6.2345,6.2051,-0.004715694923410036,-0.007515694923410036,time_exit,bull,3
2025-03-27,2025-04-01,300214,6.96,6.59,-0.0531609195402299,-0.0559609195402299,time_exit,bull,3
2025-03-27,2025-04-01,002842,6.85,6.98,0.018978102189781135,0.016178102189781135,time_exit,bull,3
2025-03-27,2025-04-01,002187,7.0877,6.6801,-0.05750807737347793,-0.060308077373477924,time_exit,bull,3
2025-03-27,2025-04-01,300411,12.93,12.89,-0.0030935808197988515,-0.005893580819798851,time_exit,bull,3
2025-04-01,2025-04-07,000868,6.48,5.62,-0.13271604938271608,-0.13551604938271608,stop_loss,bear,3
2025-04-01,2025-04-07,600778,5.93,5.54,-0.06576728499156824,-0.06856728499156824,stop_loss,bear,3
2025-04-02,2025-04-07,300195,6.49,5.13,-0.20955315870570113,-0.21235315870570112,stop_loss,bear,2
2025-04-03,2025-04-07,300391,5.36,4.29,-0.19962686567164184,-0.20242686567164184,stop_loss,bear,1
2025-04-03,2025-04-07,000702,6.83,6.15,-0.0995607613469985,-0.1023607613469985,stop_loss,bear,1
2025-04-07,2025-04-10,300058,5.1893,5.7603,0.11003410864663822,0.10723410864663822,time_exit,bear,3
2025-04-07,2025-04-10,300404,8.2616,8.931,0.0810254672218456,0.0782254672218456,time_exit,bear,3
2025-04-10,2025-04-15,300287,5.32,5.41,0.016917293233082678,0.014117293233082678,time_exit,bear,3
2025-04-14,2025-04-16,603330,7.18,6.73,-0.06267409470752079,-0.06547409470752079,stop_loss,bear,2
2025-04-14,2025-04-16,603626,7.8,7.39,-0.052564102564102586,-0.05536410256410258,stop_loss,bear,2
2025-04-16,2025-04-21,002574,6.13,6.13,0.0,-0.0028,time_exit,bear,3
2025-04-16,2025-04-21,600589,5.85,6.64,0.13504273504273506,0.13224273504273507,time_exit,bear,3
2025-04-21,2025-04-24,300008,5.78,5.68,-0.01730103806228383,-0.02010103806228383,time_exit,bear,3
2025-04-21,2025-04-24,002195,5.35,5.16,-0.0355140186915887,-0.038314018691588694,time_exit,bear,3
2025-04-24,2025-04-29,002724,5.8163,5.8759,0.010247064284854572,0.007447064284854572,time_exit,bear,3
2025-04-25,2025-04-30,002790,6.4545,6.5128,0.009032457975056165,0.0062324579750561646,time_exit,bear,3
2025-04-29,2025-05-07,002478,5.0345,5.1016,0.013328036547820029,0.010528036547820028,time_exit,bear,3
2025-04-29,2025-05-07,300084,6.65,7.28,0.09473684210526313,0.09193684210526314,time_exit,bear,3
2025-05-07,2025-05-12,603518,7.9915,7.9048,-0.010849027091284545,-0.013649027091284545,time_exit,bear,3
2025-05-08,2025-05-13,600470,5.54,5.5,-0.007220216606498201,-0.0100202166064982,time_exit,bear,3
2025-05-12,2025-05-15,300511,5.22,5.72,0.09578544061302682,0.09298544061302683,time_exit,bear,3
2025-05-12,2025-05-15,600354,6.14,6.28,0.022801302931596185,0.020001302931596184,time_exit,bear,3
2025-05-15,2025-05-20,600318,9.1812,9.251,0.007602492048969522,0.004802492048969521,time_exit,bear,3
2025-05-16,2025-05-21,000507,5.5379,6.062,0.09463876198559033,0.09183876198559034,time_exit,bear,3
2025-05-16,2025-05-21,600693,6.5021,6.4725,-0.004552375386413665,-0.0073523753864136645,time_exit,bear,3
2025-05-21,2025-05-26,603618,6.1092,6.0102,-0.016205067766647055,-0.019005067766647055,time_exit,bear,3
2025-05-22,2025-05-27,000721,8.7,8.78,0.009195402298850583,0.006395402298850583,time_exit,bear,3
2025-05-26,2025-05-29,688373,5.82,6.15,0.05670103092783506,0.05390103092783506,time_exit,bull,3
2025-05-26,2025-05-29,002570,6.41,6.54,0.02028081123244928,0.01748081123244928,time_exit,bull,3
2025-05-29,2025-06-04,002198,6.2,6.37,0.027419354838709664,0.024619354838709664,time_exit,bull,3
2025-05-29,2025-06-04,600787,6.0007,6.06,0.009882180412285144,0.007082180412285144,time_exit,bull,3
2025-05-29,2025-06-04,002251,5.75,5.44,-0.0539130434782608,-0.0567130434782608,time_exit,bull,3
2025-05-29,2025-06-04,002564,5.7,5.62,-0.014035087719298258,-0.01683508771929826,time_exit,bull,3
2025-05-29,2025-06-04,002627,5.3391,5.447,0.020209398587776945,0.017409398587776945,time_exit,bull,3
2025-06-04,2025-06-09,002474,6.66,6.94,0.04204204204204208,0.03924204204204208,time_exit,bull,3
2025-06-04,2025-06-09,603335,5.01,5.02,0.0019960079840318935,-0.0008039920159681065,time_exit,bull,3
2025-06-04,2025-06-09,002204,6.0893,5.98,-0.017949518006995763,-0.020749518006995763,time_exit,bull,3
2025-06-05,2025-06-10,300412,5.04,5.04,0.0,-0.0028,time_exit,bull,3
2025-06-05,2025-06-10,002354,6.54,6.47,-0.010703363914373131,-0.013503363914373132,time_exit,bull,3
2025-06-05,2025-06-10,002279,6.56,6.5,-0.009146341463414575,-0.011946341463414575,time_exit,bull,3
2025-06-09,2025-06-12,002685,6.96,6.7,-0.03735632183908043,-0.040156321839080425,time_exit,bull,3
2025-06-09,2025-06-12,002413,5.05,4.91,-0.02772277227722766,-0.03052277227722766,time_exit,bull,3
2025-06-09,2025-06-12,300201,5.281,5.1119,-0.03202045067222105,-0.034820450672221046,time_exit,bull,3
2025-06-10,2025-06-13,002406,7.173,6.977,-0.027324689809005955,-0.030124689809005956,time_exit,bull,3
2025-06-10,2025-06-13,600203,9.2726,8.8434,-0.046286909820330846,-0.04908690982033084,time_exit,bull,3
2025-06-10,2025-06-13,600127,6.88,6.91,0.004360465116279106,0.0015604651162791062,time_exit,bull,3
2025-06-10,2025-06-13,300022,8.06,8.15,0.011166253101736955,0.008366253101736955,time_exit,bull,3
2025-06-12,2025-06-17,300350,6.23,6.14,-0.014446227929374115,-0.017246227929374115,time_exit,bull,3
2025-06-12,2025-06-17,002640,5.09,4.83,-0.051080550098231786,-0.05388055009823178,time_exit,bull,3
2025-06-13,2025-06-18,300025,6.61,6.6,-0.001512859304084822,-0.004312859304084822,time_exit,bull,3
2025-06-13,2025-06-18,002688,6.64,6.21,-0.06475903614457827,-0.06755903614457827,time_exit,bull,3
2025-06-16,2025-06-19,000520,5.07,5.32,0.049309664694280074,0.04650966469428008,time_exit,bull,3
2025-06-16,2025-06-19,002560,7.69,7.24,-0.05851755526657999,-0.06131755526657999,time_exit,bull,3
2025-06-16,2025-06-19,600727,7.84,7.56,-0.03571428571428575,-0.038514285714285744,time_exit,bull,3
2025-06-18,2025-06-23,603717,6.81,6.68,-0.019089574155653436,-0.021889574155653437,time_exit,bull,3
2025-06-19,2025-06-24,603969,6.9042,6.6767,-0.03295095738825643,-0.03575095738825643,time_exit,bull,3
2025-06-19,2025-06-24,301558,8.46,8.75,0.0342789598108746,0.031478959810874604,time_exit,bull,3
2025-06-20,2025-06-25,600493,5.8632,6.19,0.05573748123891398,0.05293748123891398,time_exit,bull,3
2025-06-20,2025-06-25,000059,5.08,5.25,0.03346456692913384,0.03066456692913384,time_exit,bull,3
2025-06-23,2025-06-26,300451,5.41,5.59,0.033271719038816955,0.030471719038816954,time_exit,bull,3
2025-06-23,2025-06-26,000856,10.32,10.62,0.02906976744186036,0.02626976744186036,time_exit,bull,3
2025-06-24,2025-06-27,001322,8.42,8.28,-0.01662707838479817,-0.01942707838479817,time_exit,bull,3
2025-06-24,2025-06-27,002196,9.02,8.99,-0.0033259423503325235,-0.006125942350332524,time_exit,bull,3
2025-06-25,2025-06-30,300575,6.6,6.56,-0.006060606060606067,-0.008860606060606067,time_exit,bull,3
2025-06-27,2025-07-02,002114,7.11,7.16,0.007032348804500678,0.004232348804500678,time_exit,bull,3
2025-06-27,2025-07-02,002278,8.86,10.11,0.14108352144469527,0.13828352144469527,time_exit,bull,3
2025-06-30,2025-07-03,300148,5.06,4.99,-0.013833992094861542,-0.016633992094861542,time_exit,bull,3
2025-06-30,2025-07-03,000677,5.65,5.9,0.04424778761061947,0.04144778761061947,time_exit,bull,3
2025-07-01,2025-07-04,002342,6.22,6.79,0.09163987138263671,0.08883987138263671,time_exit,bull,3
2025-07-01,2025-07-04,002136,10.91,10.54,-0.03391384051329065,-0.036713840513290644,time_exit,bull,3
2025-07-01,2025-07-04,002166,8.2,8.13,-0.008536585365853477,-0.011336585365853477,time_exit,bull,3
2025-07-03,2025-07-08,002455,6.96,6.9,-0.008620689655172358,-0.011420689655172359,time_exit,bull,3
2025-07-03,2025-07-08,300051,6.87,7.1,0.033478893740902405,0.030678893740902404,time_exit,bull,3
2025-07-03,2025-07-08,000565,9.12,9.22,0.010964912280701912,0.008164912280701911,time_exit,bull,3
2025-07-03,2025-07-08,000510,5.2,5.08,-0.023076923076923096,-0.025876923076923096,time_exit,bull,3
2025-07-04,2025-07-09,600249,5.9886,5.9091,-0.013275222923554812,-0.016075222923554813,time_exit,bull,3
2025-07-08,2025-07-11,002546,5.72,6.09,0.0646853146853147,0.061885314685314705,time_exit,bull,3
2025-07-08,2025-07-11,000566,6.14,6.28,0.022801302931596185,0.020001302931596184,time_exit,bull,3
2025-07-08,2025-07-11,603359,6.6,6.61,0.0015151515151516175,-0.0012848484848483825,time_exit,bull,3
2025-07-09,2025-07-14,002629,5.98,6.17,0.03177257525083604,0.028972575250836036,time_exit,bull,3
2025-07-09,2025-07-14,300299,7.57,7.3,-0.035667107001321065,-0.03846710700132106,time_exit,bull,3
2025-07-11,2025-07-16,300464,5.54,5.39,-0.027075812274368297,-0.029875812274368297,time_exit,bull,3
2025-07-11,2025-07-16,300076,6.36,6.34,-0.003144654088050387,-0.005944654088050387,time_exit,bull,3
2025-07-14,2025-07-17,002274,6.88,6.84,-0.005813953488372098,-0.008613953488372099,time_exit,bull,3
2025-07-15,2025-07-18,001258,7.27,7.27,0.0,-0.0028,time_exit,bull,3
2025-07-16,2025-07-21,002291,6.39,6.42,0.004694835680751213,0.0018948356807512129,time_exit,bull,3
2025-07-16,2025-07-21,002723,7.54,7.45,-0.011936339522546401,-0.014736339522546401,time_exit,bull,3
2025-07-16,2025-07-21,300291,6.02,6.18,0.02657807308970102,0.02377807308970102,time_exit,bull,3
2025-07-17,2025-07-22,002272,11.15,11.35,0.01793721973094164,0.015137219730941641,time_exit,bull,3
2025-07-21,2025-07-24,000554,6.8717,6.8419,-0.00433662703552248,-0.00713662703552248,time_exit,bull,3
2025-07-21,2025-07-24,000533,7.0,7.11,0.01571428571428576,0.01291428571428576,time_exit,bull,3
2025-07-22,2025-07-25,603980,5.62,6.01,0.06939501779359425,0.06659501779359425,time_exit,bull,3
2025-07-22,2025-07-25,300164,5.44,5.43,-0.001838235294117771,-0.004638235294117771,time_exit,bull,3
2025-07-24,2025-07-29,601162,5.0,5.18,0.03599999999999994,0.033199999999999945,time_exit,bull,3
2025-07-24,2025-07-29,300375,5.16,5.11,-0.00968992248062012,-0.01248992248062012,time_exit,bull,3
2025-07-25,2025-07-30,600722,6.16,6.03,-0.021103896103896087,-0.023903896103896087,time_exit,bull,3
2025-07-28,2025-07-31,600110,5.95,6.26,0.05210084033613439,0.04930084033613439,time_exit,bull,3
2025-07-28,2025-07-31,002490,5.62,6.36,0.13167259786476873,0.12887259786476873,time_exit,bull,3
2025-07-29,2025-08-01,605388,8.05,7.58,-0.058385093167701935,-0.06118509316770193,time_exit,bull,3
2025-07-29,2025-08-01,002255,8.5488,8.4892,-0.006971738723563501,-0.009771738723563501,time_exit,bull,3
2025-07-30,2025-08-01,002207,7.86,7.15,-0.09033078880407124,-0.09313078880407123,stop_loss,bull,2
2025-07-31,2025-08-05,300427,6.29,6.95,0.10492845786963437,0.10212845786963437,time_exit,bull,3
2025-07-31,2025-08-05,300172,5.51,5.64,0.023593466424682377,0.020793466424682376,time_exit,bull,3
2025-08-01,2025-08-06,000070,7.4,7.78,0.05135135135135133,0.048551351351351336,time_exit,bull,3
2025-08-01,2025-08-06,600202,5.88,6.0,0.02040816326530614,0.01760816326530614,time_exit,bull,3
2025-08-04,2025-08-07,002828,10.19,10.39,0.0196270853778215,0.0168270853778215,time_exit,bull,3
2025-08-05,2025-08-08,000753,5.41,5.3,-0.02033271719038823,-0.02313271719038823,time_exit,bull,3
2025-08-05,2025-08-08,002105,7.7,7.85,0.01948051948051941,0.01668051948051941,time_exit,bull,3
2025-08-05,2025-08-08,301355,12.69,12.71,0.001576044129235725,-0.001223955870764275,time_exit,bull,3
2025-08-06,2025-08-11,300315,5.87,5.94,0.011925042589437867,0.009125042589437866,time_exit,bull,3
2025-08-06,2025-08-11,002909,6.47,6.5,0.004636785162287519,0.0018367851622875194,time_exit,bull,3
2025-08-06,2025-08-11,002571,6.18,6.78,0.0970873786407768,0.0942873786407768,time_exit,bull,3
2025-08-08,2025-08-13,300335,6.19,6.1,-0.014539579967689942,-0.017339579967689943,time_exit,bull,3
2025-08-08,2025-08-13,300269,5.18,5.23,0.00965250965250979,0.006852509652509789,time_exit,bull,3
2025-08-11,2025-08-14,300169,8.34,8.09,-0.02997601918465228,-0.032776019184652276,time_exit,bull,3
2025-08-11,2025-08-14,002562,6.21,7.01,0.12882447665056357,0.12602447665056357,time_exit,bull,3
2025-08-12,2025-08-15,603718,7.31,7.19,-0.01641586867305051,-0.01921586867305051,time_exit,bull,3
2025-08-12,2025-08-15,000788,6.2167,6.1102,-0.01713127543552053,-0.01993127543552053,time_exit,bull,3
2025-08-14,2025-08-19,002165,9.18,9.36,0.01960784313725487,0.01680784313725487,time_exit,bull,3
2025-08-15,2025-08-20,002628,5.28,5.27,-0.0018939393939395217,-0.004693939393939522,time_exit,bull,3
2025-08-18,2025-08-21,300283,7.34,7.32,-0.0027247956403269173,-0.005524795640326917,time_exit,bull,3
2025-08-19,2025-08-22,000514,5.86,5.76,-0.017064846416382343,-0.019864846416382344,time_exit,bull,3
2025-08-19,2025-08-22,002031,8.39,8.33,-0.007151370679380273,-0.009951370679380274,time_exit,bull,3
2025-08-20,2025-08-25,600281,7.2,7.14,-0.008333333333333403,-0.011133333333333403,time_exit,bull,3
2025-08-21,2025-08-26,300189,5.01,5.05,0.007984031936127753,0.005184031936127752,time_exit,bull,3
2025-08-21,2025-08-26,601022,9.6947,9.7344,0.0040950209908508384,0.0012950209908508385,time_exit,bull,3
2025-08-22,2025-08-27,002054,6.88,6.6,-0.04069767441860469,-0.043497674418604686,time_exit,bear,3
2025-08-22,2025-08-27,002178,7.59,7.59,0.0,-0.0028,time_exit,bear,3
2025-08-22,2025-08-27,300405,6.5,6.18,-0.04923076923076927,-0.05203076923076927,time_exit,bear,3
2025-08-26,2025-08-27,000663,7.01,6.64,-0.052781740370898736,-0.05558174037089873,stop_loss,bear,1
2025-08-26,2025-08-29,002297,9.42,9.55,0.01380042462845019,0.01100042462845019,time_exit,bear,3
2025-08-26,2025-08-29,301301,12.36,11.84,-0.0420711974110032,-0.0448711974110032,time_exit,bear,3
2025-09-01,2025-09-04,002370,6.54,6.89,0.05351681957186539,0.05071681957186539,time_exit,bear,3
2025-09-02,2025-09-05,002188,5.45,5.51,0.011009174311926533,0.008209174311926533,time_exit,bear,3
2025-09-02,2025-09-05,002519,5.16,4.99,-0.03294573643410851,-0.035745736434108506,time_exit,bear,3
2025-09-08,2025-09-11,603959,5.17,5.34,0.032882011605415845,0.030082011605415845,time_exit,bear,3
2025-09-11,2025-09-15,002316,5.74,5.3,-0.07665505226480843,-0.07945505226480842,stop_loss,bear,2
2025-09-11,2025-09-16,603879,6.45,6.48,0.0046511627906977125,0.0018511627906977125,time_exit,bear,3
2025-09-15,2025-09-17,600405,6.94,6.54,-0.05763688760806921,-0.06043688760806921,stop_loss,bear,2
2025-09-15,2025-09-18,002700,7.02,6.92,-0.014245014245014195,-0.017045014245014194,time_exit,bear,3
2025-09-17,2025-09-22,002453,6.24,7.33,0.17467948717948714,0.17187948717948714,time_exit,bear,3
2025-09-30,2025-10-13,000619,5.86,5.93,0.011945392491467473,0.009145392491467473,time_exit,bear,3
2025-10-09,2025-10-14,600561,6.66,6.77,0.016516516516516432,0.013716516516516432,time_exit,bear,3
2025-10-14,2025-10-17,300217,5.33,5.12,-0.03939962476547842,-0.042199624765478415,time_exit,bear,3
2025-10-16,2025-10-17,002131,5.14,4.84,-0.05836575875486378,-0.061165758754863776,stop_loss,bear,1
2025-10-20,2025-10-23,300610,11.18,11.35,0.015205724508050083,0.012405724508050083,time_exit,bear,3
2025-10-21,2025-10-24,600684,5.79,5.54,-0.04317789291882556,-0.04597789291882556,time_exit,bear,3
2025-10-23,2025-10-28,300043,6.06,6.08,0.0033003300330033767,0.0005003300330033767,time_exit,bear,3
2025-10-23,2025-10-28,002183,5.18,5.2,0.0038610038610039504,0.0010610038610039505,time_exit,bear,3
2025-10-28,2025-10-30,002547,5.36,5.06,-0.05597014925373147,-0.05877014925373147,stop_loss,bear,2
2025-10-28,2025-10-31,002209,14.08,13.6,-0.03409090909090912,-0.03689090909090912,time_exit,bear,3
2025-10-31,2025-11-05,002206,5.84,5.76,-0.013698630136986314,-0.016498630136986315,time_exit,bear,3
2025-10-31,2025-11-05,300209,6.3,6.17,-0.020634920634920617,-0.023434920634920618,time_exit,bear,3
2025-11-05,2025-11-10,002059,5.65,5.62,-0.00530973451327438,-0.00810973451327438,time_exit,bear,3
2025-11-06,2025-11-11,300253,8.2,8.14,-0.007317073170731552,-0.010117073170731551,time_exit,bear,3
2025-11-06,2025-11-11,601218,5.65,5.98,0.058407079646017705,0.05560707964601771,time_exit,bear,3
2025-11-11,2025-11-14,688033,6.59,6.41,-0.027314112291350487,-0.030114112291350487,time_exit,bear,3
2025-11-12,2025-11-17,002067,5.89,6.1,0.03565365025466893,0.03285365025466893,time_exit,bear,3
2025-11-14,2025-11-19,600719,6.65,6.42,-0.034586466165413596,-0.03738646616541359,time_exit,bear,3
2025-11-17,2025-11-20,002716,6.37,6.14,-0.03610675039246474,-0.03890675039246474,time_exit,bear,3
2025-11-17,2025-11-20,600215,7.47,7.21,-0.03480589022757695,-0.037605890227576946,time_exit,bear,3
2025-11-20,2025-11-25,300543,10.85,10.73,-0.011059907834101311,-0.013859907834101312,time_exit,bear,3
2025-11-21,2025-11-26,000060,5.05,5.12,0.013861386138613919,0.011061386138613918,time_exit,bear,3
2025-11-26,2025-12-01,002617,7.85,8.15,0.038216560509554236,0.03541656050955424,time_exit,bear,3
2025-11-27,2025-12-02,000002,5.47,5.2,-0.04936014625228512,-0.052160146252285114,time_exit,bear,3
2025-11-27,2025-12-02,600748,6.02,5.73,-0.04817275747508292,-0.05097275747508292,time_exit,bear,3
2025-12-03,2025-12-08,603378,6.93,7.18,0.03607503607503608,0.03327503607503608,time_exit,bear,3
2025-12-08,2025-12-11,600172,6.79,6.36,-0.06332842415316638,-0.06612842415316637,stop_loss,bear,3
2025-12-08,2025-12-11,300150,5.62,5.26,-0.06405693950177942,-0.06685693950177941,stop_loss,bear,3
2025-12-11,2025-12-16,002476,5.51,5.72,0.038112522686025406,0.03531252268602541,time_exit,bear,3
2025-12-12,2025-12-17,002494,5.01,5.04,0.005988023952095858,0.003188023952095858,time_exit,bear,3
2025-12-17,2025-12-22,000796,6.37,7.07,0.10989010989010992,0.10709010989010992,time_exit,bear,3
2025-12-22,2025-12-25,300155,5.67,5.65,-0.0035273368606701188,-0.006327336860670119,time_exit,bear,3
