date,code,score,turnover_score,lowvol_score,reversal_score,entry_price,exit_price,net_return
2024-08-05,002293,78.03016845055853,100.0,70.82158678306617,60.80871025495123,6.6861,6.8228,0.017645401654178113
2024-08-29,600104,77.96686498923083,100.0,63.97328281546775,68.58738667939039,12.4856,12.1673,-0.028293368360351182
2024-05-28,600104,77.951268763743,100.0,70.94398476896622,60.402913648682784,13.6324,13.6131,-0.0042157448431678355
2024-06-24,600519,77.93875151268713,100.0,66.79663573967719,65.1997633460004,1401.9975,1415.2337,0.006640958346930043
2024-09-03,601158,77.93360867258583,100.0,65.12214004107902,67.13619886069394,4.276,4.2373,-0.01185051449953216
2024-04-19,000776,77.93358351062281,100.0,69.37847378681691,62.17039228412299,12.1755,12.166,-0.0035802554309883926
2024-05-23,600104,77.92456173305504,100.0,72.03137572300992,59.04526743333858,13.7195,13.6324,-0.009148627865446957
2024-06-05,600157,77.90725276369056,100.0,69.18085307623839,62.31318062335711,1.2222,1.2222,-0.0028
2024-06-19,601916,77.90607617149277,100.0,69.64487325755516,61.76790177116158,2.5443,2.5173,-0.013411956137247846
2024-06-24,600597,77.90322209512227,100.0,66.64716793656923,65.25571105774348,7.5932,7.6888,0.009790212295211403
2024-07-31,002293,77.8817134174036,100.0,71.23074566775438,59.836508112298574,6.7499,6.6861,-0.012251991881361283
2024-06-11,002936,77.87911067274143,100.0,72.36498646605297,58.50455136540964,1.8135,1.8333,0.008118114143920618
2024-04-08,002839,77.877276737486,100.0,79.64936210710286,50.0,3.592,3.5742,-0.007755456570155974
2024-06-27,600016,77.87231715220835,100.0,74.70260100764942,55.75468933177022,3.2811,3.3771,0.02645848038767489
2024-04-01,600064,77.86883377251674,100.0,80.85872631995811,48.560931868438,5.7984,5.8168,0.0003732891832229149
2024-06-19,000044,77.86358163257229,100.0,75.37229708834806,54.944258838834884,3514.5835,3449.8813,-0.021209635167296546
2024-04-16,002839,77.8621341900226,100.0,78.96421418643199,50.74886408257137,3.5476,3.6632,0.029785409854549468
2024-04-01,601006,77.85920943342921,100.0,78.04706731543962,51.80911957675119,6.6104,6.6911,0.009408035822340451
2024-09-03,000900,77.85763571655701,100.0,68.208357607192,63.28236851346607,3.3741,3.3548,-0.00852004386354876
2024-04-16,001227,77.8492283659146,100.0,72.61703474038927,58.11088735592784,2.2077,2.2708,0.025781781945010615
2024-06-14,600519,77.8363101709902,100.0,68.25544129468594,63.15635239283379,1446.5201,1425.213,-0.01752990247422071
2024-07-31,601006,77.81873886805359,100.0,81.64417332636685,47.477594012750636,6.603,6.5651,-0.008539815235498955
2024-08-13,000044,77.81251562995956,100.0,74.2602602862261,56.07141509926808,3370.3608,3368.4836,-0.003356973010129925
2024-08-29,601158,77.81110257534453,100.0,73.05621017908888,57.47143004221145,4.6146,4.276,-0.07617580722056091
2024-09-03,000778,77.79971769668757,100.0,70.090114546173,60.89392535175669,3.3021,3.2524,-0.017851028133611835
2024-09-03,601111,77.79116572022521,100.0,68.29864584031958,62.95546558704454,6.77,6.75,-0.005754209748892109
2024-05-31,601880,77.73149543123813,100.0,74.76734603410179,55.209747731008356,1.3507,1.2827,-0.05314426593618128
2024-06-14,600016,77.72420139547648,100.0,74.92780088411372,54.99823695345557,3.2898,3.2898,-0.0028
2024-07-05,000044,77.71528850445272,100.0,75.23090191002674,54.61490945314453,3447.5687,3454.1263,-0.0008979059242532009
2024-04-08,601211,77.71472523195402,100.0,67.75654132044306,63.33311923266319,12.7666,12.5213,-0.022014199551955906
2024-05-07,600016,77.69993999446473,100.0,74.07298896093118,55.91464619379604,3.4032,3.412,-0.00021419840150449032
2024-06-27,600519,77.60306369313741,100.0,67.14295765050507,63.676761718202144,1415.2337,1415.4331,-0.0026591045422392295
2024-07-05,600887,77.59139148988612,100.0,69.37835715504875,61.02988828539687,24.017,23.715,-0.015374426447932698
2024-06-05,600022,77.57930007988455,100.0,65.9408573710987,65.00000000000001,1.17,1.15,-0.01989401709401711
2024-05-20,600104,77.5694949330045,100.0,72.25248742562951,57.60374778011389,13.9517,13.7195,-0.019443133094891707
2024-06-11,000044,77.4980985607353,100.0,74.52386322940578,54.71582143481095,3532.5941,3521.0639,-0.006063947024086264
2024-06-14,002936,77.48112249944467,100.0,71.9239156606542,57.692506727385634,1.8333,1.8234,-0.008200098183603349
2024-08-26,000044,77.47606481206299,100.0,74.97643909899695,54.114370424713535,3328.0168,3274.0512,-0.019015543142690865
2024-05-15,600022,77.46606156642197,100.0,69.90303304691992,60.00000000000001,1.26,1.28,0.013073015873015886
2024-08-08,000044,77.43175920866537,100.0,74.00502747358932,55.099998643030354,3374.3128,3370.3608,-0.00397120143692672
2024-07-10,300146,77.39694351454698,100.0,62.9140580143727,67.92341069838845,12.5611,12.7355,0.011084134351290917
2024-08-05,601006,77.38839766871925,100.0,80.38682778560127,47.51002647919603,6.5651,6.5651,-0.0028
2024-08-21,000044,77.36269406027873,100.0,75.06388438434638,53.63444841919167,3344.6161,3328.0168,-0.0077629911187715415
2024-07-26,601006,77.36246011462147,100.0,81.42377490594792,46.21379632513234,6.5841,6.603,7.055178384281387e-05
