date,code,score,turnover_score,lowvol_score,reversal_score,entry_price,exit_price,net_return
2025-03-19,600004,76.35897732608916,100.0,75.31136378882618,50.0,8.9526,8.9035,-0.008284440274333829
2025-02-26,600116,76.3376183711488,100.0,76.40173574229972,48.65670287114633,6.6698,6.6106,-0.011675828360670572
2025-03-19,600332,76.33359141883022,100.0,74.61772175127383,50.72462935294794,25.9769,25.8896,-0.006160678140963665
2025-02-10,600028,76.2615578607992,100.0,66.03133209675637,60.50197208978157,5.8711,5.8327,-0.009340511999454994
2025-02-26,601009,76.23919870845603,100.0,69.81653836501721,56.011367602333344,9.6266,9.6649,0.0011785594083061055
2025-01-02,600256,76.23816273878438,100.0,60.232696014136,67.18906377945592,5.8389,5.7399,-0.01975524842007916
2025-02-21,600028,76.23454665447903,100.0,67.37941208832719,58.83917474521503,5.6789,5.5636,-0.023103227737766033
2025-02-21,000983,76.23378804835667,100.0,61.124527838055094,66.13401101679129,6.7074,6.8325,0.01585104213256996
2025-02-21,600900,76.22555247192287,100.0,71.21399813954238,54.335510410276775,26.912,26.7474,-0.008916230677764569
2025-02-21,600116,75.99653521920497,100.0,74.65839283556338,49.55365908919266,6.6402,6.6698,0.0016576970573175943
2025-01-02,600116,75.99161818907196,100.0,68.5157824946468,56.703647719818605,6.6992,6.6698,-0.007188583711487919
2025-02-18,600925,75.91029399942266,100.0,73.51665352190419,50.598217555854,4.895,4.8853,-0.004781613891726169
2025-02-13,600925,75.87459439189143,100.0,73.41870188754297,50.593495770837976,4.9341,4.895,-0.010724444174216242
2025-02-13,600905,75.6709954255087,100.0,72.74271177570651,50.7034876800381,4.1808,4.1907,-0.0004320321469575149
2025-02-13,600900,75.54683954080517,100.0,70.23838588424826,53.21134827106091,27.2702,27.4541,0.003943624909241637
2025-02-10,600900,75.53946257118048,100.0,69.05601910092423,54.566186286190025,27.0185,27.2702,0.006515839147250943
2025-02-10,000041,75.47447923261795,100.0,68.45304863715887,55.05304069870784,2429.533,2429.4947,-0.0028157643464812817
2025-02-13,000041,75.44365346924488,100.0,68.82500018153327,54.516344685694136,2429.4947,2469.6714,0.013737060154936736
2025-02-18,600900,75.29816035413941,100.0,71.21182385373673,51.24674001777187,27.4541,26.912,-0.022545684615412682
2025-02-10,600905,75.17947709664317,100.0,72.54719386969396,49.29319747416761,4.2005,4.1808,-0.007489917866920669
2025-02-18,600004,75.07703285867669,100.0,72.07513570976465,49.50245120086353,8.9231,8.9722,0.002702571976107074
2025-02-18,600028,75.00044280482241,100.0,67.28862654173113,54.831411717388384,5.775,5.6789,-0.01944069264069277
2025-02-18,600116,74.74683750693258,100.0,74.39604152234773,45.69407658036958,6.7192,6.6402,-0.014557352065722071
